bird_observation_id,record_id,count,date,time,latitude,longitude,hemisphere,activity,speed,direction,cloud_cover,precipitation,wind_speed_class,wind_direction,air_temperature,pressure,sea_state_class,sea_surface_temperature,depth,observer,census_method,season
14139,7042016,6,1981-07-19,08:00:00,-37,164,E,"steaming, sailing",9,NA,overcast,none,5,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14140,7042016,4,1981-07-19,08:00:00,-37,164,E,"steaming, sailing",9,NA,overcast,none,5,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14141,7042016,3,1981-07-19,08:00:00,-37,164,E,"steaming, sailing",9,NA,overcast,none,5,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14142,7042017,2,1981-07-19,16:15:00,-38,166,E,"steaming, sailing",15,NA,overcast,none,4,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14143,7042017,5,1981-07-19,16:15:00,-38,166,E,"steaming, sailing",15,NA,overcast,none,4,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14144,7042017,2,1981-07-19,16:15:00,-38,166,E,"steaming, sailing",15,NA,overcast,none,4,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14145,7042018,20,1981-07-20,09:00:00,-39,170,E,"steaming, sailing",15,NA,clear,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14146,7042019,1,1981-07-20,10:00:00,-40,172,E,"steaming, sailing",15,NA,clear,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14147,7042019,1,1981-07-20,10:00:00,-40,172,E,"steaming, sailing",15,NA,clear,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14148,7042019,15,1981-07-20,10:00:00,-40,172,E,"steaming, sailing",15,NA,clear,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14149,7042020,2,1981-07-20,16:15:00,-40,173,E,"steaming, sailing",15,NA,clear,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14150,7042020,5,1981-07-20,16:15:00,-40,173,E,"steaming, sailing",15,NA,clear,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14151,7042020,1,1981-07-20,16:15:00,-40,173,E,"steaming, sailing",15,NA,clear,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14152,7042021,1,1981-07-20,16:45:00,-40,173,E,"steaming, sailing",15,NA,clear,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14153,7042021,3,1981-07-20,16:45:00,-40,173,E,"steaming, sailing",15,NA,clear,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14154,7065001,3,1981-08-21,09:00:00,-39,169,E,"steaming, sailing",14.5,NA,overcast,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14155,7065001,1,1981-08-21,09:00:00,-39,169,E,"steaming, sailing",14.5,NA,overcast,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14156,7065001,5,1981-08-21,09:00:00,-39,169,E,"steaming, sailing",14.5,NA,overcast,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14157,7065002,3,1981-08-21,10:00:00,-39,169,E,"steaming, sailing",15.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14158,7065002,1,1981-08-21,10:00:00,-39,169,E,"steaming, sailing",15.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14159,7065002,1,1981-08-21,10:00:00,-39,169,E,"steaming, sailing",15.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14160,7065002,1,1981-08-21,10:00:00,-39,169,E,"steaming, sailing",15.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14161,7065002,5,1981-08-21,10:00:00,-39,169,E,"steaming, sailing",15.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14162,7065003,1,1981-08-21,11:30:00,-39,168,E,"steaming, sailing",15.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14163,7065003,1,1981-08-21,11:30:00,-39,168,E,"steaming, sailing",15.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14164,7065003,1,1981-08-21,11:30:00,-39,168,E,"steaming, sailing",15.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14165,7065003,1,1981-08-21,11:30:00,-39,168,E,"steaming, sailing",15.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14166,7065003,5,1981-08-21,11:30:00,-39,168,E,"steaming, sailing",15.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14167,7065004,3,1981-08-21,12:00:00,-39,168,E,"steaming, sailing",15.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14168,7065004,3,1981-08-21,12:00:00,-39,168,E,"steaming, sailing",15.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14169,7065004,1,1981-08-21,12:00:00,-39,168,E,"steaming, sailing",15.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14170,7065004,1,1981-08-21,12:00:00,-39,168,E,"steaming, sailing",15.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14171,7065004,3,1981-08-21,12:00:00,-39,168,E,"steaming, sailing",15.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14172,7065004,1,1981-08-21,12:00:00,-39,168,E,"steaming, sailing",15.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14173,7065005,3,1981-08-21,16:30:00,-39,166,E,"steaming, sailing",15.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14174,7065005,4,1981-08-21,16:30:00,-39,166,E,"steaming, sailing",15.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14175,7065005,2,1981-08-21,16:30:00,-39,166,E,"steaming, sailing",15.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14176,7065005,2,1981-08-21,16:30:00,-39,166,E,"steaming, sailing",15.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14177,7065005,2,1981-08-21,16:30:00,-39,166,E,"steaming, sailing",15.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14178,7065006,3,1981-08-21,18:00:00,-38,166,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14179,7065006,3,1981-08-21,18:00:00,-38,166,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14180,7065006,3,1981-08-21,18:00:00,-38,166,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14181,7065006,2,1981-08-21,18:00:00,-38,166,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14182,7065007,2,1981-08-22,08:00:00,-37,161,E,"steaming, sailing",15.5,NA,overcast,squalls,6,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14183,7065007,2,1981-08-22,08:00:00,-37,161,E,"steaming, sailing",15.5,NA,overcast,squalls,6,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14184,7065008,2,1981-08-22,09:00:00,-37,162,E,"steaming, sailing",15,NA,overcast,showers,8,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14185,7065008,1,1981-08-22,09:00:00,-37,162,E,"steaming, sailing",15,NA,overcast,showers,8,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14186,7065009,1,1981-08-23,08:00:00,-36,158,E,"steaming, sailing",13,NA,partially cloudy,none,6,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14187,7065009,5,1981-08-23,08:00:00,-36,158,E,"steaming, sailing",13,NA,partially cloudy,none,6,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14188,7065010,1,1981-08-23,09:00:00,-36,158,E,"steaming, sailing",13,NA,partially cloudy,none,6,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14189,7065010,5,1981-08-23,09:00:00,-36,158,E,"steaming, sailing",13,NA,partially cloudy,none,6,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14190,7065010,4,1981-08-23,09:00:00,-36,158,E,"steaming, sailing",13,NA,partially cloudy,none,6,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14191,7065011,1,1981-08-23,12:00:00,-35,157,E,"steaming, sailing",13,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14192,7065011,1,1981-08-23,12:00:00,-35,157,E,"steaming, sailing",13,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14193,7065011,5,1981-08-23,12:00:00,-35,157,E,"steaming, sailing",13,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14194,7065012,1,1981-08-23,16:15:00,-35,156,E,"steaming, sailing",13,NA,partially cloudy,showers,6,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14195,7065012,3,1981-08-23,16:15:00,-35,156,E,"steaming, sailing",13,NA,partially cloudy,showers,6,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14196,7065012,1,1981-08-23,16:15:00,-35,156,E,"steaming, sailing",13,NA,partially cloudy,showers,6,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14197,7065012,2,1981-08-23,16:15:00,-35,156,E,"steaming, sailing",13,NA,partially cloudy,showers,6,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14198,7065012,5,1981-08-23,16:15:00,-35,156,E,"steaming, sailing",13,NA,partially cloudy,showers,6,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14199,7065012,2,1981-08-23,16:15:00,-35,156,E,"steaming, sailing",13,NA,partially cloudy,showers,6,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14200,7065013,1,1981-08-23,17:00:00,-35,156,E,"steaming, sailing",13,NA,partially cloudy,showers,6,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14201,7065013,3,1981-08-23,17:00:00,-35,156,E,"steaming, sailing",13,NA,partially cloudy,showers,6,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14202,7065013,2,1981-08-23,17:00:00,-35,156,E,"steaming, sailing",13,NA,partially cloudy,showers,6,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14203,7065013,5,1981-08-23,17:00:00,-35,156,E,"steaming, sailing",13,NA,partially cloudy,showers,6,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14204,7065013,2,1981-08-23,17:00:00,-35,156,E,"steaming, sailing",13,NA,partially cloudy,showers,6,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14205,7065014,1,1981-08-24,07:00:00,-34,152,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14206,7065014,2,1981-08-24,07:00:00,-34,152,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14207,7065015,1,1981-08-24,08:00:00,-34,152,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14208,7065015,2,1981-08-24,08:00:00,-34,152,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14209,7065016,2,1981-08-24,09:00:00,-34,151,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14210,7065016,1,1981-08-24,09:00:00,-34,151,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14211,7065016,2,1981-08-24,09:00:00,-34,151,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14212,7065017,1,1981-08-28,06:15:00,-33,151,E,"steaming, sailing",16,NA,clear,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14213,7065017,1,1981-08-28,06:15:00,-33,151,E,"steaming, sailing",16,NA,clear,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14214,7065017,10,1981-08-28,06:15:00,-33,151,E,"steaming, sailing",16,NA,clear,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14215,7066001,1,1981-08-28,07:30:00,-34,152,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14216,7066001,2,1981-08-28,07:30:00,-34,152,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14217,7066001,1,1981-08-28,07:30:00,-34,152,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14218,7066001,2,1981-08-28,07:30:00,-34,152,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14219,7066001,25,1981-08-28,07:30:00,-34,152,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14220,7066002,1,1981-08-28,11:45:00,-34,153,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14221,7066002,2,1981-08-28,11:45:00,-34,153,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14222,7066002,20,1981-08-28,11:45:00,-34,153,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14223,7066002,2,1981-08-28,11:45:00,-34,153,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14224,7066003,1,1981-08-28,16:00:00,-35,154,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14225,7066003,1,1981-08-28,16:00:00,-35,154,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14226,7066003,4,1981-08-28,16:00:00,-35,154,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14227,7066004,1,1981-08-28,16:50:00,-35,154,E,"steaming, sailing",15,NA,clear,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14228,7066004,2,1981-08-28,16:50:00,-35,154,E,"steaming, sailing",15,NA,clear,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14229,7066004,12,1981-08-28,16:50:00,-35,154,E,"steaming, sailing",15,NA,clear,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14230,7066004,2,1981-08-28,16:50:00,-35,154,E,"steaming, sailing",15,NA,clear,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14231,7066005,1,1981-08-28,17:35:00,-35,154,E,"steaming, sailing",15,NA,clear,none,3,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14232,7066005,2,1981-08-28,17:35:00,-35,154,E,"steaming, sailing",15,NA,clear,none,3,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14233,7066005,10,1981-08-28,17:35:00,-35,154,E,"steaming, sailing",15,NA,clear,none,3,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14234,7066006,2,1981-08-29,06:30:00,-36,158,E,"steaming, sailing",15,NA,clear,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14235,7066006,2,1981-08-29,06:30:00,-36,158,E,"steaming, sailing",15,NA,clear,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14236,7066006,12,1981-08-29,06:30:00,-36,158,E,"steaming, sailing",15,NA,clear,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14237,7066006,2,1981-08-29,06:30:00,-36,158,E,"steaming, sailing",15,NA,clear,none,2,NA,NA,NA,3,NA,NA,A. Baines,full,winter
14238,7066007,1,1981-08-29,07:45:00,-36,158,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14239,7066007,3,1981-08-29,07:45:00,-36,158,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14240,7066007,12,1981-08-29,07:45:00,-36,158,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14241,7066007,2,1981-08-29,07:45:00,-36,158,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14242,7066008,2,1981-08-29,09:15:00,-36,159,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14243,7066008,1,1981-08-29,09:15:00,-36,159,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14244,7066008,3,1981-08-29,09:15:00,-36,159,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14245,7066008,14,1981-08-29,09:15:00,-36,159,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14246,7066008,2,1981-08-29,09:15:00,-36,159,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14247,7066009,2,1981-08-29,10:15:00,-36,159,E,"steaming, sailing",15,NA,partially cloudy,showers,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14248,7066009,1,1981-08-29,10:15:00,-36,159,E,"steaming, sailing",15,NA,partially cloudy,showers,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14249,7066009,3,1981-08-29,10:15:00,-36,159,E,"steaming, sailing",15,NA,partially cloudy,showers,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14250,7066009,12,1981-08-29,10:15:00,-36,159,E,"steaming, sailing",15,NA,partially cloudy,showers,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14251,7066009,2,1981-08-29,10:15:00,-36,159,E,"steaming, sailing",15,NA,partially cloudy,showers,3,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14252,7066010,1,1981-08-29,11:45:00,-37,159,E,"steaming, sailing",15,NA,overcast,none,5,90,NA,NA,5,NA,NA,A. Baines,full,winter
14253,7066010,2,1981-08-29,11:45:00,-37,159,E,"steaming, sailing",15,NA,overcast,none,5,90,NA,NA,5,NA,NA,A. Baines,full,winter
14254,7066011,1,1981-08-30,07:30:00,-38,164,E,"steaming, sailing",13,NA,overcast,none,7,90,NA,NA,6,NA,NA,A. Baines,full,winter
14255,7066012,1,1981-08-30,09:00:00,-38,165,E,"steaming, sailing",13,NA,overcast,none,7,NA,NA,NA,6,NA,NA,A. Baines,full,winter
14256,7066012,1,1981-08-30,09:00:00,-38,165,E,"steaming, sailing",13,NA,overcast,none,7,NA,NA,NA,6,NA,NA,A. Baines,full,winter
14257,7066013,1,1981-08-30,10:00:00,-38,165,E,"steaming, sailing",13,NA,overcast,none,7,NA,NA,NA,6,NA,NA,A. Baines,full,winter
14258,7066013,2,1981-08-30,10:00:00,-38,165,E,"steaming, sailing",13,NA,overcast,none,7,NA,NA,NA,6,NA,NA,A. Baines,full,winter
14259,7066014,1,1981-08-30,12:00:00,-38,165,E,"steaming, sailing",13,NA,overcast,none,6,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14260,7066014,2,1981-08-30,12:00:00,-38,165,E,"steaming, sailing",13,NA,overcast,none,6,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14261,7066014,1,1981-08-30,12:00:00,-38,165,E,"steaming, sailing",13,NA,overcast,none,6,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14262,7066015,1,1981-08-30,15:00:00,-39,166,E,"steaming, sailing",13,NA,partially cloudy,none,7,NA,NA,NA,6,NA,NA,A. Baines,full,winter
14263,7066015,1,1981-08-30,15:00:00,-39,166,E,"steaming, sailing",13,NA,partially cloudy,none,7,NA,NA,NA,6,NA,NA,A. Baines,full,winter
14264,7066016,2,1981-08-30,16:30:00,-39,167,E,"steaming, sailing",14.5,NA,partially cloudy,none,6,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14265,7066017,NA,1981-08-31,08:00:00,-40,171,E,"steaming, sailing",14,NA,partially cloudy,none,8,NA,NA,NA,6,NA,NA,A. Baines,full,winter
14266,7066018,1,1981-08-31,09:45:00,-40,172,E,"steaming, sailing",11,NA,partially cloudy,none,7,NA,NA,NA,6,NA,NA,A. Baines,full,winter
14267,7066019,1,1981-08-31,10:20:00,-40,172,E,"steaming, sailing",11,NA,partially cloudy,none,7,NA,NA,NA,6,NA,NA,A. Baines,full,winter
14268,7066019,1,1981-08-31,10:20:00,-40,172,E,"steaming, sailing",11,NA,partially cloudy,none,7,NA,NA,NA,6,NA,NA,A. Baines,full,winter
14269,7066019,1,1981-08-31,10:20:00,-40,172,E,"steaming, sailing",11,NA,partially cloudy,none,7,NA,NA,NA,6,NA,NA,A. Baines,full,winter
14270,7066020,1,1981-08-31,15:00:00,-40,172,E,"steaming, sailing",11,NA,clear,none,6,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14271,7066020,2,1981-08-31,15:00:00,-40,172,E,"steaming, sailing",11,NA,clear,none,6,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14272,7066020,100,1981-08-31,15:00:00,-40,172,E,"steaming, sailing",11,NA,clear,none,6,NA,NA,NA,5,NA,NA,A. Baines,full,winter
14273,7066021,1,1981-08-31,16:00:00,-40,173,E,"steaming, sailing",11,NA,clear,none,5,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14274,7066021,9,1981-08-31,16:00:00,-40,173,E,"steaming, sailing",11,NA,clear,none,5,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14275,7066021,2,1981-08-31,16:00:00,-40,173,E,"steaming, sailing",11,NA,clear,none,5,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14276,7066021,NA,1981-08-31,16:00:00,-40,173,E,"steaming, sailing",11,NA,clear,none,5,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14277,7066022,10,1981-08-31,17:40:00,-40,173,E,"steaming, sailing",10,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14278,7066022,NA,1981-08-31,17:40:00,-40,173,E,"steaming, sailing",10,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14279,7066022,200,1981-08-31,17:40:00,-40,173,E,"steaming, sailing",10,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,A. Baines,full,winter
14280,7067001,2,1981-10-01,18:00:00,-40,173,E,"steaming, sailing",15.5,NA,overcast,none,4,NA,NA,NA,4,NA,NA,A. Baines,full,spring
14281,7067001,10,1981-10-01,18:00:00,-40,173,E,"steaming, sailing",15.5,NA,overcast,none,4,NA,NA,NA,4,NA,NA,A. Baines,full,spring
14282,7067001,50,1981-10-01,18:00:00,-40,173,E,"steaming, sailing",15.5,NA,overcast,none,4,NA,NA,NA,4,NA,NA,A. Baines,full,spring
14283,7067001,5,1981-10-01,18:00:00,-40,173,E,"steaming, sailing",15.5,NA,overcast,none,4,NA,NA,NA,4,NA,NA,A. Baines,full,spring
14284,7067002,NA,1981-10-02,06:00:00,-39,169,E,"steaming, sailing",14.7,NA,overcast,none,4,315,NA,NA,4,NA,NA,A. Baines,full,spring
14285,7067003,1,1981-10-02,16:30:00,-38,166,E,"steaming, sailing",13.5,NA,overcast,none,5,NA,NA,NA,5,NA,NA,A. Baines,full,spring
14286,7067003,2,1981-10-02,16:30:00,-38,166,E,"steaming, sailing",13.5,NA,overcast,none,5,NA,NA,NA,5,NA,NA,A. Baines,full,spring
14287,7067004,1,1981-10-03,06:45:00,-37,162,E,"steaming, sailing",13,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,A. Baines,full,spring
14288,7067004,1,1981-10-03,06:45:00,-37,162,E,"steaming, sailing",13,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,A. Baines,full,spring
14289,7067004,1,1981-10-03,06:45:00,-37,162,E,"steaming, sailing",13,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,A. Baines,full,spring
14290,7067005,1,1981-10-03,07:45:00,-37,162,E,"steaming, sailing",13,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,A. Baines,full,spring
14291,7067005,2,1981-10-03,07:45:00,-37,162,E,"steaming, sailing",13,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,A. Baines,full,spring
14292,7067005,1,1981-10-03,07:45:00,-37,162,E,"steaming, sailing",13,NA,partially cloudy,none,5,NA,NA,NA,5,NA,NA,A. Baines,full,spring
14293,7067006,1,1981-10-03,14:45:00,-36,160,E,"steaming, sailing",12,NA,clear,none,6,315,NA,NA,6,NA,NA,A. Baines,full,spring
14294,7067006,2,1981-10-03,14:45:00,-36,160,E,"steaming, sailing",12,NA,clear,none,6,315,NA,NA,6,NA,NA,A. Baines,full,spring
14295,7067006,6,1981-10-03,14:45:00,-36,160,E,"steaming, sailing",12,NA,clear,none,6,315,NA,NA,6,NA,NA,A. Baines,full,spring
14296,7067007,1,1981-10-03,16:30:00,-36,160,E,"steaming, sailing",12,NA,clear,none,6,NA,NA,NA,5,NA,NA,A. Baines,full,spring
14297,7067007,2,1981-10-03,16:30:00,-36,160,E,"steaming, sailing",12,NA,clear,none,6,NA,NA,NA,5,NA,NA,A. Baines,full,spring
14298,7067007,1,1981-10-03,16:30:00,-36,160,E,"steaming, sailing",12,NA,clear,none,6,NA,NA,NA,5,NA,NA,A. Baines,full,spring
14299,7067007,1,1981-10-03,16:30:00,-36,160,E,"steaming, sailing",12,NA,clear,none,6,NA,NA,NA,5,NA,NA,A. Baines,full,spring
14300,7067008,1,1981-10-03,17:45:00,-36,160,E,"steaming, sailing",13,NA,partially cloudy,none,6,NA,NA,NA,5,NA,NA,A. Baines,full,spring
14301,7067008,1,1981-10-03,17:45:00,-36,160,E,"steaming, sailing",13,NA,partially cloudy,none,6,NA,NA,NA,5,NA,NA,A. Baines,full,spring
14302,7067008,6,1981-10-03,17:45:00,-36,160,E,"steaming, sailing",13,NA,partially cloudy,none,6,NA,NA,NA,5,NA,NA,A. Baines,full,spring
14303,7067008,2,1981-10-03,17:45:00,-36,160,E,"steaming, sailing",13,NA,partially cloudy,none,6,NA,NA,NA,5,NA,NA,A. Baines,full,spring
14304,7067009,1,1981-10-04,06:45:00,-35,156,E,"steaming, sailing",13,NA,overcast,rain,4,225,NA,NA,4,NA,NA,A. Baines,full,spring
14305,7067009,1,1981-10-04,06:45:00,-35,156,E,"steaming, sailing",13,NA,overcast,rain,4,225,NA,NA,4,NA,NA,A. Baines,full,spring
14306,7067009,20,1981-10-04,06:45:00,-35,156,E,"steaming, sailing",13,NA,overcast,rain,4,225,NA,NA,4,NA,NA,A. Baines,full,spring
14307,7067010,1,1981-10-04,07:30:00,-35,156,E,"steaming, sailing",13,NA,overcast,rain,4,NA,NA,NA,4,NA,NA,A. Baines,full,spring
14308,7067010,1,1981-10-04,07:30:00,-35,156,E,"steaming, sailing",13,NA,overcast,rain,4,NA,NA,NA,4,NA,NA,A. Baines,full,spring
14309,7067010,4,1981-10-04,07:30:00,-35,156,E,"steaming, sailing",13,NA,overcast,rain,4,NA,NA,NA,4,NA,NA,A. Baines,full,spring
